City,Crime Description,Victim Gender,Weapon Used,Latitude,Longitude,Year
Surat,ASSAULT,M,Blunt Object,21.205,72.84,2023
Ahmedabad,KIDNAPPING,M,Unknown,23.0219,72.5797,2023
Mumbai,VEHICLE - STOLEN,F,Poison,19.0758,72.8775,2023
Jaipur,EXTORTION,F,Explosives,26.915,75.82,2023
Chennai,DOMESTIC VIOLENCE,F,Unknown,13.0825,80.275,2023
Jaipur,FRAUD,F,Knife,26.915,75.82,2023
Pune,ARSON,M,Knife,18.5211,73.8553,2023
Ghaziabad,TRAFFIC VIOLATION,F,Poison,28.6667,77.4167,2023
Lucknow,SEXUAL ASSAULT,M,Explosives,26.847,80.947,2023
Mumbai,FRAUD,M,Firearm,19.0758,72.8775,2023
Srinagar,IDENTITY THEFT,F,Unknown,34.0837,74.7974,2023
Delhi,VANDALISM,M,Knife,28.66,77.23,2023
Delhi,ROBBERY,F,Poison,28.66,77.23,2023
Ludhiana,IDENTITY THEFT,F,Blunt Object,30.912,75.8538,2023
Mumbai,ROBBERY,F,Blunt Object,19.0758,72.8775,2023
Mumbai,PUBLIC INTOXICATION,F,Firearm,19.0758,72.8775,2023
Mumbai,SEXUAL ASSAULT,F,Poison,19.0758,72.8775,2023
Chennai,VANDALISM,M,Poison,13.0825,80.275,2023
Agra,CYBERCRIME,M,Firearm,27.1767,78.0081,2023
Visakhapatnam,DRUG OFFENSE,M,Unknown,17.6939,83.2922,2023
Visakhapatnam,KIDNAPPING,M,Firearm,17.6939,83.2922,2023
Hyderabad,TRAFFIC VIOLATION,F,Poison,17.3617,78.4747,2023
Hyderabad,KIDNAPPING,M,Poison,17.3617,78.4747,2023
Lucknow,KIDNAPPING,M,Blunt Object,26.847,80.947,2023
Ludhiana,DRUG OFFENSE,F,Explosives,30.912,75.8538,2023
Bangalore,COUNTERFEITING,F,Other,12.9791,77.5913,2023
Surat,DRUG OFFENSE,F,Poison,21.205,72.84,2023
Kolkata,TRAFFIC VIOLATION,F,Unknown,22.5675,88.37,2023
Ahmedabad,VANDALISM,F,Blunt Object,23.0219,72.5797,2023
Kolkata,CYBERCRIME,F,Blunt Object,22.5675,88.37,2023
Jaipur,IDENTITY THEFT,F,Blunt Object,26.915,75.82,2023
Pune,SEXUAL ASSAULT,F,Firearm,18.5211,73.8553,2023
Bangalore,KIDNAPPING,M,Blunt Object,12.9791,77.5913,2023
Pune,BURGLARY,F,Poison,18.5211,73.8553,2023
Kolkata,BURGLARY,F,Firearm,22.5675,88.37,2023
Delhi,FRAUD,M,Firearm,28.66,77.23,2023
Nagpur,VANDALISM,M,Firearm,21.1497,79.0806,2023
Delhi,KIDNAPPING,M,Explosives,28.66,77.23,2023
Lucknow,DOMESTIC VIOLENCE,F,Explosives,26.847,80.947,2023
Pune,EXTORTION,F,Blunt Object,18.5211,73.8553,2023
Mumbai,HOMICIDE,F,Knife,19.0758,72.8775,2023
Lucknow,DOMESTIC VIOLENCE,F,Blunt Object,26.847,80.947,2023
Patna,DRUG OFFENSE,F,Firearm,25.61,85.1414,2023
Mumbai,FRAUD,F,Other,19.0758,72.8775,2023
Pune,VANDALISM,F,Unknown,18.5211,73.8553,2023
Pune,CYBERCRIME,F,Knife,18.5211,73.8553,2023
Hyderabad,ROBBERY,F,Blunt Object,17.3617,78.4747,2023
Kanpur,DOMESTIC VIOLENCE,M,Other,26.4725,80.3311,2023
Hyderabad,FIREARM OFFENSE,M,Firearm,17.3617,78.4747,2023
Delhi,BURGLARY,F,Other,28.66,77.23,2023
Bangalore,TRAFFIC VIOLATION,F,Blunt Object,12.9791,77.5913,2023
Ahmedabad,HOMICIDE,M,Blunt Object,23.0219,72.5797,2023
Delhi,VANDALISM,M,Firearm,28.66,77.23,2023
Bangalore,DOMESTIC VIOLENCE,M,Other,12.9791,77.5913,2023
Pune,VANDALISM,F,Firearm,18.5211,73.8553,2023
Kanpur,EXTORTION,F,Poison,26.4725,80.3311,2023
Rajkot,PUBLIC INTOXICATION,F,Other,22.2969,70.7984,2023
Mumbai,TRAFFIC VIOLATION,M,Explosives,19.0758,72.8775,2023
Bangalore,ARSON,F,Poison,12.9791,77.5913,2023
Delhi,EXTORTION,M,Unknown,28.66,77.23,2023
Mumbai,ARSON,F,Unknown,19.0758,72.8775,2023
Pune,TRAFFIC VIOLATION,M,Firearm,18.5211,73.8553,2023
Vasai,FIREARM OFFENSE,M,Other,19.3931,72.8617,2023
Delhi,ASSAULT,F,Unknown,28.66,77.23,2023
Delhi,VEHICLE - STOLEN,F,Firearm,28.66,77.23,2023
Ahmedabad,FRAUD,F,Explosives,23.0219,72.5797,2023
Delhi,SHOPLIFTING,F,Blunt Object,28.66,77.23,2023
Kolkata,ILLEGAL POSSESSION,F,Blunt Object,22.5675,88.37,2023
Chennai,SEXUAL ASSAULT,M,Unknown,13.0825,80.275,2023
Jaipur,ILLEGAL POSSESSION,M,Knife,26.915,75.82,2023
Pune,HOMICIDE,F,Unknown,18.5211,73.8553,2023
Hyderabad,VANDALISM,F,Unknown,17.3617,78.4747,2023
Chennai,HOMICIDE,F,Poison,13.0825,80.275,2023
Rajkot,VANDALISM,M,Explosives,22.2969,70.7984,2023
Mumbai,VEHICLE - STOLEN,F,Poison,19.0758,72.8775,2023
Pune,HOMICIDE,M,Blunt Object,18.5211,73.8553,2023
Delhi,VEHICLE - STOLEN,F,Unknown,28.66,77.23,2023
Kolkata,ARSON,F,Blunt Object,22.5675,88.37,2023
Varanasi,VANDALISM,F,Firearm,25.3176,82.9739,2023
Chennai,FIREARM OFFENSE,F,Firearm,13.0825,80.275,2023
Ahmedabad,ARSON,F,Explosives,23.0219,72.5797,2023
Chennai,ASSAULT,F,Blunt Object,13.0825,80.275,2023
Mumbai,VANDALISM,F,Unknown,19.0758,72.8775,2023
Hyderabad,FIREARM OFFENSE,F,Blunt Object,17.3617,78.4747,2023
Indore,SHOPLIFTING,M,Explosives,22.7196,75.8577,2023
Lucknow,SEXUAL ASSAULT,F,Other,26.847,80.947,2023
Hyderabad,ARSON,F,Firearm,17.3617,78.4747,2023
Mumbai,IDENTITY THEFT,F,Firearm,19.0758,72.8775,2023
Visakhapatnam,COUNTERFEITING,F,Poison,17.6939,83.2922,2023
Mumbai,SEXUAL ASSAULT,F,Knife,19.0758,72.8775,2023
Mumbai,ARSON,F,Blunt Object,19.0758,72.8775,2023
Delhi,ARSON,F,Blunt Object,28.66,77.23,2023
Patna,DRUG OFFENSE,M,Unknown,25.61,85.1414,2023
Nagpur,KIDNAPPING,F,Explosives,21.1497,79.0806,2023
Kolkata,VEHICLE - STOLEN,M,Poison,22.5675,88.37,2023
Mumbai,ROBBERY,F,Unknown,19.0758,72.8775,2023
Delhi,FRAUD,M,Other,28.66,77.23,2023
Nagpur,BURGLARY,F,Firearm,21.1497,79.0806,2023
Ahmedabad,ILLEGAL POSSESSION,F,Firearm,23.0219,72.5797,2023
Nagpur,FRAUD,F,Blunt Object,21.1497,79.0806,2023
Pune,ARSON,M,Unknown,18.5211,73.8553,2023
Mumbai,SHOPLIFTING,M,Other,19.0758,72.8775,2023
Bhopal,VEHICLE - STOLEN,M,Firearm,23.2547,77.4029,2023
Bangalore,ARSON,M,Knife,12.9791,77.5913,2023
Bangalore,SHOPLIFTING,F,Explosives,12.9791,77.5913,2023
Lucknow,KIDNAPPING,M,Explosives,26.847,80.947,2023
Ahmedabad,COUNTERFEITING,F,Other,23.0219,72.5797,2023
Meerut,HOMICIDE,F,Explosives,28.9845,77.7064,2023
Bangalore,BURGLARY,M,Firearm,12.9791,77.5913,2023
Kolkata,EXTORTION,F,Explosives,22.5675,88.37,2023
Hyderabad,HOMICIDE,F,Other,17.3617,78.4747,2023
Chennai,KIDNAPPING,F,Unknown,13.0825,80.275,2023
Bangalore,FRAUD,F,Poison,12.9791,77.5913,2023
Bangalore,FIREARM OFFENSE,M,Unknown,12.9791,77.5913,2023
Delhi,FIREARM OFFENSE,M,Knife,28.66,77.23,2023
Kalyan,FIREARM OFFENSE,F,Explosives,19.2437,73.1355,2023
Chennai,TRAFFIC VIOLATION,F,Poison,13.0825,80.275,2023
Bhopal,TRAFFIC VIOLATION,M,Other,23.2547,77.4029,2023
Pune,DRUG OFFENSE,M,Poison,18.5211,73.8553,2023
Lucknow,CYBERCRIME,F,Firearm,26.847,80.947,2023
Chennai,FIREARM OFFENSE,M,Unknown,13.0825,80.275,2023
Delhi,IDENTITY THEFT,M,Other,28.66,77.23,2023
Kalyan,FIREARM OFFENSE,M,Explosives,19.2437,73.1355,2023
Hyderabad,FIREARM OFFENSE,F,Firearm,17.3617,78.4747,2023
Mumbai,COUNTERFEITING,F,Other,19.0758,72.8775,2023
Hyderabad,SHOPLIFTING,F,Knife,17.3617,78.4747,2023
Lucknow,VANDALISM,F,Unknown,26.847,80.947,2023
Hyderabad,VANDALISM,F,Knife,17.3617,78.4747,2023
Nagpur,KIDNAPPING,F,Unknown,21.1497,79.0806,2023
Hyderabad,CYBERCRIME,F,Blunt Object,17.3617,78.4747,2023
Delhi,FIREARM OFFENSE,F,Firearm,28.66,77.23,2023
Mumbai,COUNTERFEITING,F,Explosives,19.0758,72.8775,2023
Ludhiana,DRUG OFFENSE,F,Other,30.912,75.8538,2023
Delhi,DRUG OFFENSE,F,Blunt Object,28.66,77.23,2023
Chennai,CYBERCRIME,M,Blunt Object,13.0825,80.275,2023
Mumbai,IDENTITY THEFT,F,Poison,19.0758,72.8775,2023
Kanpur,IDENTITY THEFT,F,Blunt Object,26.4725,80.3311,2023
Delhi,FRAUD,F,Explosives,28.66,77.23,2023
Surat,PUBLIC INTOXICATION,F,Explosives,21.205,72.84,2023
Delhi,KIDNAPPING,F,Explosives,28.66,77.23,2023
Mumbai,SHOPLIFTING,F,Other,19.0758,72.8775,2023
Vasai,DOMESTIC VIOLENCE,F,Knife,19.3931,72.8617,2023
Hyderabad,PUBLIC INTOXICATION,F,Poison,17.3617,78.4747,2023
Bhopal,VEHICLE - STOLEN,M,Unknown,23.2547,77.4029,2023
Delhi,CYBERCRIME,F,Unknown,28.66,77.23,2023
Nashik,DRUG OFFENSE,F,Explosives,19.9975,73.7898,2023
Kanpur,ROBBERY,M,Unknown,26.4725,80.3311,2023
Mumbai,COUNTERFEITING,M,Unknown,19.0758,72.8775,2023
Delhi,SHOPLIFTING,F,Other,28.66,77.23,2023
Kolkata,DOMESTIC VIOLENCE,F,Explosives,22.5675,88.37,2023
Ahmedabad,IDENTITY THEFT,F,Poison,23.0219,72.5797,2023
Delhi,PUBLIC INTOXICATION,F,Unknown,28.66,77.23,2023
Ludhiana,SHOPLIFTING,F,Explosives,30.912,75.8538,2023
Chennai,TRAFFIC VIOLATION,F,Explosives,13.0825,80.275,2023
Kanpur,ASSAULT,F,Poison,26.4725,80.3311,2023
Delhi,BURGLARY,M,Unknown,28.66,77.23,2023
Kalyan,EXTORTION,M,Firearm,19.2437,73.1355,2023
Indore,VANDALISM,F,Explosives,22.7196,75.8577,2023
Ludhiana,HOMICIDE,F,Explosives,30.912,75.8538,2023
Patna,FIREARM OFFENSE,F,Knife,25.61,85.1414,2023
Delhi,COUNTERFEITING,F,Other,28.66,77.23,2023
Chennai,KIDNAPPING,F,Poison,13.0825,80.275,2023
Mumbai,DOMESTIC VIOLENCE,F,Other,19.0758,72.8775,2023
Kolkata,DOMESTIC VIOLENCE,M,Knife,22.5675,88.37,2023
Vasai,FRAUD,M,Other,19.3931,72.8617,2023
Lucknow,COUNTERFEITING,M,Blunt Object,26.847,80.947,2023
Pune,KIDNAPPING,F,Blunt Object,18.5211,73.8553,2023
Delhi,ARSON,F,Explosives,28.66,77.23,2023
Bhopal,EXTORTION,F,Other,23.2547,77.4029,2023
Ghaziabad,TRAFFIC VIOLATION,M,Other,28.6667,77.4167,2023
Hyderabad,PUBLIC INTOXICATION,F,Other,17.3617,78.4747,2023
Bangalore,DRUG OFFENSE,M,Firearm,12.9791,77.5913,2023
Nagpur,PUBLIC INTOXICATION,F,Other,21.1497,79.0806,2023
Hyderabad,DRUG OFFENSE,F,Knife,17.3617,78.4747,2023
Chennai,KIDNAPPING,F,Poison,13.0825,80.275,2023
Bangalore,COUNTERFEITING,F,Knife,12.9791,77.5913,2023
Delhi,FRAUD,M,Other,28.66,77.23,2023
Hyderabad,ARSON,F,Explosives,17.3617,78.4747,2023
Delhi,ARSON,M,Unknown,28.66,77.23,2023
Ludhiana,IDENTITY THEFT,F,Explosives,30.912,75.8538,2023
Kolkata,DOMESTIC VIOLENCE,F,Explosives,22.5675,88.37,2023
Kolkata,ASSAULT,F,Explosives,22.5675,88.37,2023
Bhopal,VEHICLE - STOLEN,F,Explosives,23.2547,77.4029,2023
Surat,TRAFFIC VIOLATION,F,Unknown,21.205,72.84,2023
Lucknow,FIREARM OFFENSE,M,Firearm,26.847,80.947,2023
Chennai,VEHICLE - STOLEN,M,Explosives,13.0825,80.275,2023
Bangalore,ILLEGAL POSSESSION,F,Unknown,12.9791,77.5913,2023
Chennai,DRUG OFFENSE,F,Other,13.0825,80.275,2023
Mumbai,VANDALISM,M,Knife,19.0758,72.8775,2023
Nashik,FIREARM OFFENSE,M,Firearm,19.9975,73.7898,2023
Hyderabad,ASSAULT,M,Firearm,17.3617,78.4747,2023
Mumbai,CYBERCRIME,F,Other,19.0758,72.8775,2023
Mumbai,KIDNAPPING,F,Unknown,19.0758,72.8775,2023
Lucknow,IDENTITY THEFT,F,Other,26.847,80.947,2023
Varanasi,VANDALISM,F,Blunt Object,25.3176,82.9739,2023
Mumbai,BURGLARY,F,Poison,19.0758,72.8775,2023
Mumbai,COUNTERFEITING,F,Poison,19.0758,72.8775,2023
Bangalore,VANDALISM,F,Explosives,12.9791,77.5913,2023
Pune,COUNTERFEITING,M,Unknown,18.5211,73.8553,2023
Srinagar,HOMICIDE,F,Other,34.0837,74.7974,2023
Kolkata,PUBLIC INTOXICATION,F,Other,22.5675,88.37,2023
Delhi,EXTORTION,F,Knife,28.66,77.23,2023
Kolkata,HOMICIDE,F,Knife,22.5675,88.37,2023
Pune,SEXUAL ASSAULT,M,Knife,18.5211,73.8553,2023
Visakhapatnam,EXTORTION,F,Blunt Object,17.6939,83.2922,2023
Mumbai,DOMESTIC VIOLENCE,M,Explosives,19.0758,72.8775,2023
Kanpur,BURGLARY,M,Blunt Object,26.4725,80.3311,2023
Jaipur,ROBBERY,F,Explosives,26.915,75.82,2023
Lucknow,BURGLARY,F,Other,26.847,80.947,2023
Chennai,CYBERCRIME,M,Firearm,13.0825,80.275,2023
Pune,SHOPLIFTING,F,Other,18.5211,73.8553,2023
Bangalore,BURGLARY,M,Knife,12.9791,77.5913,2023
Lucknow,DOMESTIC VIOLENCE,F,Blunt Object,26.847,80.947,2023
Chennai,VANDALISM,M,Unknown,13.0825,80.275,2023
Nagpur,FRAUD,F,Unknown,21.1497,79.0806,2023
Lucknow,FRAUD,M,Explosives,26.847,80.947,2023
Kalyan,DRUG OFFENSE,M,Explosives,19.2437,73.1355,2023
Chennai,FRAUD,F,Unknown,13.0825,80.275,2023
Pune,DRUG OFFENSE,F,Knife,18.5211,73.8553,2023
Hyderabad,COUNTERFEITING,F,Explosives,17.3617,78.4747,2023
Pune,ROBBERY,F,Other,18.5211,73.8553,2023
Hyderabad,VANDALISM,F,Other,17.3617,78.4747,2023
Hyderabad,FRAUD,F,Blunt Object,17.3617,78.4747,2023
Delhi,VANDALISM,F,Blunt Object,28.66,77.23,2023
Hyderabad,PUBLIC INTOXICATION,M,Other,17.3617,78.4747,2023
Lucknow,ASSAULT,F,Unknown,26.847,80.947,2023
Mumbai,CYBERCRIME,M,Explosives,19.0758,72.8775,2023
Mumbai,DOMESTIC VIOLENCE,F,Other,19.0758,72.8775,2023
Bangalore,KIDNAPPING,F,Firearm,12.9791,77.5913,2023
Pune,DRUG OFFENSE,F,Blunt Object,18.5211,73.8553,2023
Ahmedabad,COUNTERFEITING,M,Firearm,23.0219,72.5797,2023
Chennai,TRAFFIC VIOLATION,M,Explosives,13.0825,80.275,2023
Mumbai,ILLEGAL POSSESSION,F,Poison,19.0758,72.8775,2023
Mumbai,EXTORTION,M,Knife,19.0758,72.8775,2023
Delhi,SHOPLIFTING,M,Knife,28.66,77.23,2023
Surat,BURGLARY,M,Blunt Object,21.205,72.84,2023
Mumbai,ILLEGAL POSSESSION,M,Knife,19.0758,72.8775,2023
Ahmedabad,KIDNAPPING,F,Unknown,23.0219,72.5797,2023
Hyderabad,FIREARM OFFENSE,F,Poison,17.3617,78.4747,2023
Bangalore,BURGLARY,M,Knife,12.9791,77.5913,2023
Varanasi,IDENTITY THEFT,M,Poison,25.3176,82.9739,2023
Delhi,SEXUAL ASSAULT,F,Firearm,28.66,77.23,2023
Mumbai,EXTORTION,M,Blunt Object,19.0758,72.8775,2023
Thane,ASSAULT,F,Firearm,19.2183,72.9781,2023
Kanpur,ASSAULT,F,Firearm,26.4725,80.3311,2023
Rajkot,ILLEGAL POSSESSION,F,Explosives,22.2969,70.7984,2023
Kanpur,KIDNAPPING,M,Poison,26.4725,80.3311,2023
Patna,EXTORTION,F,Explosives,25.61,85.1414,2023
Ludhiana,FRAUD,M,Firearm,30.912,75.8538,2023
Delhi,ILLEGAL POSSESSION,M,Unknown,28.66,77.23,2023
Indore,HOMICIDE,F,Poison,22.7196,75.8577,2023
Kanpur,ROBBERY,M,Other,26.4725,80.3311,2023
Chennai,CYBERCRIME,M,Other,13.0825,80.275,2023
Faridabad,ROBBERY,F,Other,28.4089,77.3178,2023
Bangalore,TRAFFIC VIOLATION,F,Unknown,12.9791,77.5913,2023
Kolkata,BURGLARY,M,Explosives,22.5675,88.37,2023
Nashik,ASSAULT,F,Poison,19.9975,73.7898,2023
Bangalore,SEXUAL ASSAULT,F,Unknown,12.9791,77.5913,2023
Hyderabad,VEHICLE - STOLEN,M,Firearm,17.3617,78.4747,2023
Ludhiana,ARSON,M,Explosives,30.912,75.8538,2023
Nagpur,FIREARM OFFENSE,M,Other,21.1497,79.0806,2023
Varanasi,SEXUAL ASSAULT,F,Firearm,25.3176,82.9739,2023
Patna,EXTORTION,M,Firearm,25.61,85.1414,2023
Chennai,FRAUD,F,Blunt Object,13.0825,80.275,2023
Jaipur,KIDNAPPING,M,Knife,26.915,75.82,2023
Ghaziabad,FRAUD,F,Unknown,28.6667,77.4167,2023
Patna,FIREARM OFFENSE,M,Knife,25.61,85.1414,2023
Jaipur,COUNTERFEITING,F,Firearm,26.915,75.82,2023
Kolkata,SHOPLIFTING,F,Explosives,22.5675,88.37,2023
Lucknow,COUNTERFEITING,M,Knife,26.847,80.947,2023
Lucknow,VANDALISM,F,Blunt Object,26.847,80.947,2023
Mumbai,VEHICLE - STOLEN,F,Other,19.0758,72.8775,2023
Chennai,SEXUAL ASSAULT,F,Unknown,13.0825,80.275,2023
Ludhiana,FRAUD,M,Other,30.912,75.8538,2023
Delhi,BURGLARY,F,Explosives,28.66,77.23,2023
Delhi,DOMESTIC VIOLENCE,F,Unknown,28.66,77.23,2023
Pune,DOMESTIC VIOLENCE,F,Unknown,18.5211,73.8553,2023
Srinagar,BURGLARY,M,Explosives,34.0837,74.7974,2023
Bangalore,ARSON,F,Firearm,12.9791,77.5913,2023
Nagpur,COUNTERFEITING,F,Blunt Object,21.1497,79.0806,2023
Bhopal,SEXUAL ASSAULT,F,Poison,23.2547,77.4029,2023
Kolkata,ARSON,F,Explosives,22.5675,88.37,2023
Nagpur,DOMESTIC VIOLENCE,F,Unknown,21.1497,79.0806,2023
Bangalore,IDENTITY THEFT,F,Firearm,12.9791,77.5913,2023
Faridabad,SHOPLIFTING,M,Other,28.4089,77.3178,2023
Hyderabad,FRAUD,M,Other,17.3617,78.4747,2023
Mumbai,ILLEGAL POSSESSION,F,Poison,19.0758,72.8775,2023
Hyderabad,HOMICIDE,M,Unknown,17.3617,78.4747,2023
Jaipur,EXTORTION,F,Firearm,26.915,75.82,2023
Lucknow,DOMESTIC VIOLENCE,F,Knife,26.847,80.947,2023
Jaipur,ILLEGAL POSSESSION,F,Explosives,26.915,75.82,2023
Jaipur,DOMESTIC VIOLENCE,F,Poison,26.915,75.82,2023
Mumbai,DRUG OFFENSE,M,Other,19.0758,72.8775,2023
Nagpur,DOMESTIC VIOLENCE,F,Unknown,21.1497,79.0806,2023
Chennai,ASSAULT,F,Other,13.0825,80.275,2023
Patna,DOMESTIC VIOLENCE,F,Blunt Object,25.61,85.1414,2023
Bangalore,PUBLIC INTOXICATION,F,Explosives,12.9791,77.5913,2023
Chennai,PUBLIC INTOXICATION,F,Unknown,13.0825,80.275,2023
Mumbai,COUNTERFEITING,M,Other,19.0758,72.8775,2023
Delhi,COUNTERFEITING,F,Unknown,28.66,77.23,2023
Bhopal,CYBERCRIME,F,Knife,23.2547,77.4029,2023
Kanpur,IDENTITY THEFT,F,Blunt Object,26.4725,80.3311,2023
Lucknow,KIDNAPPING,F,Knife,26.847,80.947,2023
Srinagar,FIREARM OFFENSE,F,Explosives,34.0837,74.7974,2023
Delhi,COUNTERFEITING,F,Explosives,28.66,77.23,2023
Delhi,FIREARM OFFENSE,F,Knife,28.66,77.23,2023
Kolkata,IDENTITY THEFT,M,Blunt Object,22.5675,88.37,2023
Ludhiana,DOMESTIC VIOLENCE,F,Firearm,30.912,75.8538,2023
Chennai,ILLEGAL POSSESSION,F,Blunt Object,13.0825,80.275,2023
Delhi,SHOPLIFTING,F,Other,28.66,77.23,2023
Hyderabad,KIDNAPPING,F,Unknown,17.3617,78.4747,2023
Bangalore,CYBERCRIME,F,Knife,12.9791,77.5913,2023
Mumbai,COUNTERFEITING,F,Knife,19.0758,72.8775,2023
Faridabad,IDENTITY THEFT,F,Unknown,28.4089,77.3178,2023
Surat,CYBERCRIME,F,Unknown,21.205,72.84,2023
Mumbai,IDENTITY THEFT,F,Unknown,19.0758,72.8775,2023
Jaipur,COUNTERFEITING,F,Poison,26.915,75.82,2023
Delhi,IDENTITY THEFT,M,Other,28.66,77.23,2023
Jaipur,DOMESTIC VIOLENCE,F,Blunt Object,26.915,75.82,2023
Mumbai,DRUG OFFENSE,F,Explosives,19.0758,72.8775,2023
Delhi,VEHICLE - STOLEN,M,Unknown,28.66,77.23,2023
Hyderabad,VANDALISM,M,Firearm,17.3617,78.4747,2023
Lucknow,TRAFFIC VIOLATION,F,Unknown,26.847,80.947,2023
Agra,FRAUD,M,Blunt Object,27.1767,78.0081,2023
Bangalore,IDENTITY THEFT,F,Blunt Object,12.9791,77.5913,2023
Chennai,IDENTITY THEFT,M,Other,13.0825,80.275,2023
Bhopal,VANDALISM,F,Unknown,23.2547,77.4029,2023
Mumbai,VEHICLE - STOLEN,F,Other,19.0758,72.8775,2023
Delhi,IDENTITY THEFT,M,Knife,28.66,77.23,2023
Faridabad,SEXUAL ASSAULT,F,Knife,28.4089,77.3178,2023
Meerut,CYBERCRIME,F,Knife,28.9845,77.7064,2023
Mumbai,KIDNAPPING,F,Other,19.0758,72.8775,2023
Mumbai,VANDALISM,F,Unknown,19.0758,72.8775,2023
Jaipur,VANDALISM,F,Poison,26.915,75.82,2023
Hyderabad,TRAFFIC VIOLATION,F,Blunt Object,17.3617,78.4747,2023
Delhi,KIDNAPPING,F,Blunt Object,28.66,77.23,2023
Agra,TRAFFIC VIOLATION,M,Knife,27.1767,78.0081,2023
Faridabad,VANDALISM,F,Knife,28.4089,77.3178,2023
Srinagar,ARSON,M,Explosives,34.0837,74.7974,2023
Kolkata,DRUG OFFENSE,F,Other,22.5675,88.37,2023
Mumbai,IDENTITY THEFT,F,Explosives,19.0758,72.8775,2023
Bangalore,ILLEGAL POSSESSION,F,Firearm,12.9791,77.5913,2023
Jaipur,EXTORTION,F,Firearm,26.915,75.82,2023
Patna,DRUG OFFENSE,F,Firearm,25.61,85.1414,2023
Hyderabad,VANDALISM,F,Poison,17.3617,78.4747,2023
Lucknow,HOMICIDE,F,Blunt Object,26.847,80.947,2023
Delhi,VANDALISM,F,Firearm,28.66,77.23,2023
Delhi,IDENTITY THEFT,F,Other,28.66,77.23,2023
Bangalore,BURGLARY,F,Other,12.9791,77.5913,2023
Lucknow,CYBERCRIME,F,Unknown,26.847,80.947,2023
Ahmedabad,BURGLARY,F,Poison,23.0219,72.5797,2023
Chennai,CYBERCRIME,M,Explosives,13.0825,80.275,2023
Kolkata,KIDNAPPING,F,Poison,22.5675,88.37,2023
Mumbai,CYBERCRIME,M,Blunt Object,19.0758,72.8775,2023
Ahmedabad,ILLEGAL POSSESSION,F,Firearm,23.0219,72.5797,2023
Nagpur,DRUG OFFENSE,M,Other,21.1497,79.0806,2023
Kolkata,HOMICIDE,F,Blunt Object,22.5675,88.37,2023
Thane,FIREARM OFFENSE,M,Other,19.2183,72.9781,2023
Bangalore,IDENTITY THEFT,M,Explosives,12.9791,77.5913,2023
Meerut,DOMESTIC VIOLENCE,F,Firearm,28.9845,77.7064,2023
Mumbai,ROBBERY,F,Other,19.0758,72.8775,2023
Chennai,ARSON,M,Poison,13.0825,80.275,2023
Mumbai,HOMICIDE,F,Knife,19.0758,72.8775,2023
Agra,VEHICLE - STOLEN,M,Explosives,27.1767,78.0081,2023
Pune,TRAFFIC VIOLATION,M,Poison,18.5211,73.8553,2023
Pune,FIREARM OFFENSE,M,Firearm,18.5211,73.8553,2023
Mumbai,CYBERCRIME,F,Knife,19.0758,72.8775,2023
Kolkata,DOMESTIC VIOLENCE,F,Knife,22.5675,88.37,2023
Delhi,KIDNAPPING,M,Poison,28.66,77.23,2023
Patna,VANDALISM,F,Firearm,25.61,85.1414,2023
Thane,PUBLIC INTOXICATION,F,Unknown,19.2183,72.9781,2023
Delhi,ARSON,F,Blunt Object,28.66,77.23,2023
Surat,FRAUD,F,Firearm,21.205,72.84,2023
Indore,EXTORTION,F,Explosives,22.7196,75.8577,2023
Nagpur,ARSON,F,Other,21.1497,79.0806,2023
Kolkata,FIREARM OFFENSE,F,Knife,22.5675,88.37,2023
Delhi,ROBBERY,M,Poison,28.66,77.23,2023
Agra,DRUG OFFENSE,M,Unknown,27.1767,78.0081,2023
Hyderabad,DOMESTIC VIOLENCE,M,Poison,17.3617,78.4747,2023
Delhi,TRAFFIC VIOLATION,F,Other,28.66,77.23,2023
Kolkata,BURGLARY,F,Firearm,22.5675,88.37,2023
Ahmedabad,DOMESTIC VIOLENCE,M,Blunt Object,23.0219,72.5797,2023
Visakhapatnam,CYBERCRIME,F,Knife,17.6939,83.2922,2023
Pune,HOMICIDE,F,Poison,18.5211,73.8553,2023
Bangalore,IDENTITY THEFT,F,Blunt Object,12.9791,77.5913,2023
Delhi,ARSON,M,Blunt Object,28.66,77.23,2023
Delhi,IDENTITY THEFT,F,Firearm,28.66,77.23,2023
Hyderabad,BURGLARY,F,Knife,17.3617,78.4747,2023
Ludhiana,HOMICIDE,M,Unknown,30.912,75.8538,2023
Mumbai,FIREARM OFFENSE,M,Poison,19.0758,72.8775,2023
Mumbai,COUNTERFEITING,F,Explosives,19.0758,72.8775,2023
Mumbai,TRAFFIC VIOLATION,F,Other,19.0758,72.8775,2023
Ahmedabad,FIREARM OFFENSE,F,Knife,23.0219,72.5797,2023
Delhi,DRUG OFFENSE,M,Unknown,28.66,77.23,2023
Mumbai,VEHICLE - STOLEN,F,Blunt Object,19.0758,72.8775,2023
Kolkata,CYBERCRIME,F,Explosives,22.5675,88.37,2023
Delhi,CYBERCRIME,F,Blunt Object,28.66,77.23,2023
Patna,KIDNAPPING,F,Poison,25.61,85.1414,2023
Nagpur,TRAFFIC VIOLATION,F,Explosives,21.1497,79.0806,2023
Kolkata,FIREARM OFFENSE,F,Knife,22.5675,88.37,2023
Hyderabad,CYBERCRIME,F,Explosives,17.3617,78.4747,2023
Pune,CYBERCRIME,M,Explosives,18.5211,73.8553,2023
